Date,Flight Number,Destination,Delay,Month
6/19/15,1927,IAH,44,June
6/19/15,1928,ORD,97,June
6/19/15,1933,SEA,0,June
6/19/15,1937,IAH,-1,June
6/19/15,1939,IAD,4,June
6/19/15,1942,SAN,17,June
6/19/15,1946,BOS,4,June
6/19/15,1947,PHL,4,June
6/19/15,1950,CLE,28,June
6/19/15,1960,LAX,0,June
6/19/15,1964,SEA,-2,June
6/19/15,1967,EWR,46,June
6/19/15,1975,FLL,58,June
6/19/15,2000,PHX,2,June
6/20/15,72,SEA,102,June
6/20/15,73,HNL,331,June
6/20/15,222,LAX,33,June
6/20/15,243,LAX,7,June
6/20/15,246,ORD,23,June
6/20/15,273,SEA,-4,June
6/20/15,292,EWR,-3,June
6/20/15,300,HNL,3,June
6/20/15,302,DEN,10,June
6/20/15,311,PHX,168,June
6/20/15,317,IND,74,June
6/20/15,322,SEA,-1,June
6/20/15,325,BOS,-1,June
6/20/15,328,DEN,-1,June
6/20/15,331,DEN,40,June
6/20/15,351,SEA,0,June
6/20/15,353,ORD,505,June
6/20/15,354,IAH,0,June
6/20/15,358,PDX,75,June
6/20/15,361,LIH,-2,June
6/20/15,362,LAS,2,June
6/20/15,363,MCO,-5,June
6/20/15,364,PDX,168,June
6/20/15,390,ORD,39,June
6/20/15,399,RDU,8,June
6/20/15,408,IAD,0,June
6/20/15,427,OGG,0,June
6/20/15,444,BOS,79,June
6/20/15,464,PDX,-15,June
6/20/15,486,IAD,2,June
6/20/15,498,SAN,-3,June
6/20/15,500,BOS,11,June
6/20/15,522,PDX,10,June
6/20/15,523,SAN,-3,June
6/20/15,568,EWR,-3,June
6/20/15,569,IAH,3,June
6/20/15,570,LAX,-5,June
6/20/15,572,ORD,30,June
6/20/15,577,EWR,12,June
6/20/15,586,DEN,-3,June
6/20/15,587,SNA,13,June
6/20/15,595,PDX,-5,June
6/20/15,637,JFK,181,June
6/20/15,653,LAX,-4,June
6/20/15,655,LAX,12,June
6/20/15,663,HNL,-1,June
6/20/15,701,AUS,-1,June
6/20/15,707,SNA,58,June
6/20/15,720,DEN,33,June
6/20/15,748,DFW,10,June
6/20/15,758,JFK,-4,June
6/20/15,760,JFK,267,June
6/20/15,806,SAN,-5,June
6/20/15,816,LAX,3,June
6/20/15,824,JFK,108,June
6/20/15,1073,BOS,18,June
6/20/15,1074,ORD,6,June
6/20/15,1076,IAD,8,June
6/20/15,1087,BWI,22,June
6/20/15,1118,EWR,29,June
6/20/15,1122,HNL,18,June
6/20/15,1135,RDU,112,June
6/20/15,1159,LAX,-4,June
6/20/15,1173,HNL,2,June
6/20/15,1197,IAH,1,June
6/20/15,1204,IAH,0,June
6/20/15,1216,IAH,-1,June
6/20/15,1232,LAX,-7,June
6/20/15,1246,KOA,39,June
6/20/15,1247,BOS,73,June
6/20/15,1250,IAH,12,June
6/20/15,1257,ANC,33,June
6/20/15,1268,IAD,2,June
6/20/15,1273,OGG,2,June
6/20/15,1284,ORD,5,June
6/20/15,1298,DEN,-1,June
6/20/15,1401,SAN,13,June
6/20/15,1415,IAH,31,June
6/20/15,1437,AUS,30,June
6/20/15,1449,LAS,7,June
6/20/15,1456,ATL,0,June
6/20/15,1458,DEN,-3,June
6/20/15,1460,EWR,41,June
6/20/15,1462,IAH,25,June
6/20/15,1474,DEN,95,June
6/20/15,1535,KOA,-6,June
6/20/15,1564,LAS,90,June
6/20/15,1581,OGG,1,June
6/20/15,1583,EWR,8,June
6/20/15,1593,EWR,-5,June
6/20/15,1608,EWR,-2,June
6/20/15,1614,LAS,3,June
6/20/15,1637,SEA,6,June
6/20/15,1662,BOS,21,June
6/20/15,1670,HNL,19,June
6/20/15,1684,LIH,1,June
6/20/15,1686,DCA,22,June
6/20/15,1709,ORD,2,June
6/20/15,1717,ORD,62,June
6/20/15,1721,KOA,-1,June
6/20/15,1723,KOA,-4,June
6/20/15,1725,OGG,-1,June
6/20/15,1726,LAS,302,June
6/20/15,1728,IAD,43,June
6/20/15,1731,SAN,64,June
6/20/15,1734,OGG,31,June
6/20/15,1743,LAX,-4,June
6/20/15,1750,PIT,17,June
6/20/15,1751,LAS,1,June
6/20/15,1753,MCO,1,June
6/20/15,1754,EWR,10,June
6/20/15,1900,ORD,-1,June
6/20/15,1914,AUS,9,June
6/20/15,1925,IAD,81,June
6/20/15,1927,IAH,19,June
6/20/15,1928,ORD,3,June
6/20/15,1937,IAH,46,June
6/20/15,1939,IAD,2,June
6/20/15,1944,EWR,-10,June
6/20/15,1946,BOS,-5,June
6/20/15,1947,PHL,137,June
6/20/15,1950,CLE,-3,June
6/20/15,1957,MCO,35,June
6/20/15,1960,PHL,-2,June
6/20/15,1975,FLL,73,June
6/20/15,2000,PHX,1,June
6/21/15,3,SAN,13,June
6/21/15,73,HNL,2,June
6/21/15,217,EWR,5,June
6/21/15,222,LAX,0,June
6/21/15,223,DEN,-4,June
6/21/15,230,AUS,9,June
6/21/15,255,DEN,2,June
6/21/15,256,AUS,382,June
6/21/15,267,PHL,-3,June
6/21/15,268,SNA,11,June
6/21/15,294,STL,0,June
6/21/15,300,HNL,188,June
6/21/15,309,IAD,0,June
6/21/15,311,PHX,0,June
6/21/15,317,IND,0,June
6/21/15,318,DEN,10,June
6/21/15,349,EWR,14,June
6/21/15,358,PDX,-3,June
6/21/15,361,LIH,114,June
6/21/15,362,ORD,36,June
6/21/15,364,PDX,24,June
6/21/15,381,DEN,-8,June
6/21/15,384,ORD,47,June
6/21/15,390,ORD,0,June
6/21/15,391,SEA,0,June
6/21/15,394,LAS,-8,June
6/21/15,399,RDU,-3,June
6/21/15,400,IAH,16,June
6/21/15,401,CLE,-6,June
6/21/15,408,IAD,-1,June
6/21/15,421,IAD,1,June
6/21/15,427,OGG,44,June
6/21/15,455,BOS,2,June
6/21/15,464,PDX,-4,June
6/21/15,477,ORD,0,June
6/21/15,480,PIT,-5,June
6/21/15,499,IAH,5,June
6/21/15,502,JFK,19,June
6/21/15,523,SAN,4,June
6/21/15,560,DFW,15,June
6/21/15,564,LAX,0,June
6/21/15,587,SNA,0,June
6/21/15,608,BOS,32,June
6/21/15,611,SEA,22,June
6/21/15,620,ORD,0,June
6/21/15,624,ORD,50,June
6/21/15,637,JFK,64,June
6/21/15,653,SNA,12,June
6/21/15,662,MSP,2,June
6/21/15,663,HNL,311,June
6/21/15,681,LAS,7,June
6/21/15,704,JFK,-2,June
6/21/15,742,SEA,81,June
6/21/15,746,LAS,-5,June
6/21/15,758,JFK,57,June
6/21/15,760,JFK,-4,June
6/21/15,794,ORD,35,June
6/21/15,816,BOS,38,June
6/21/15,824,JFK,10,June
6/21/15,894,SAN,-2,June
6/21/15,898,JFK,-8,June
6/21/15,994,EWR,25,June
6/21/15,1076,IAD,17,June
6/21/15,1087,BWI,11,June
6/21/15,1088,BOS,-3,June
6/21/15,1106,MCO,1,June
6/21/15,1111,EWR,-4,June
6/21/15,1118,EWR,5,June
6/21/15,1120,IAH,77,June
6/21/15,1122,HNL,32,June
6/21/15,1136,LAX,-1,June
6/21/15,1149,IAD,508,June
6/21/15,1159,LAX,4,June
6/21/15,1173,HNL,3,June
6/21/15,1185,EWR,0,June
6/21/15,1187,EWR,7,June
6/21/15,1195,ORD,14,June
6/21/15,1197,IAH,8,June
6/21/15,1208,DCA,13,June
6/21/15,1215,DEN,-4,June
6/21/15,1216,IAH,-2,June
6/21/15,1224,LAX,-5,June
6/21/15,1225,BOS,0,June
6/21/15,1232,LAX,34,June
6/21/15,1247,SAN,-3,June
6/21/15,1250,IAH,-2,June
6/21/15,1255,ORD,1,June
6/21/15,1257,ANC,6,June
6/21/15,1263,EWR,10,June
6/21/15,1273,OGG,21,June
6/21/15,1298,DEN,20,June
6/21/15,1449,LAS,-7,June
6/21/15,1456,RDU,2,June
6/21/15,1457,IAH,1,June
6/21/15,1460,EWR,0,June
6/21/15,1474,DEN,-5,June
6/21/15,1521,SEA,54,June
6/21/15,1531,SNA,24,June
6/21/15,1563,ORD,1,June
6/21/15,1564,LAS,6,June
6/21/15,1579,LAX,0,June
6/21/15,1581,OGG,22,June
6/21/15,1586,ORD,-1,June
6/21/15,1600,IAD,17,June
6/21/15,1602,ATL,4,June
6/21/15,1608,EWR,19,June
6/21/15,1614,LAS,78,June
6/21/15,1616,SEA,-2,June
6/21/15,1633,SAN,5,June
6/21/15,1635,DEN,40,June
6/21/15,1662,BOS,34,June
6/21/15,1668,ORD,104,June
6/21/15,1670,HNL,19,June
6/21/15,1681,PDX,27,June
6/21/15,1684,LIH,44,June
6/21/15,1692,EWR,20,June
6/21/15,1699,ATL,6,June
6/21/15,1700,DEN,90,June
6/21/15,1705,ORD,30,June
6/21/15,1710,LAX,-3,June
6/21/15,1721,KOA,17,June
6/21/15,1723,KOA,12,June
6/21/15,1725,OGG,114,June
6/21/15,1731,BOS,49,June
6/21/15,1748,SEA,110,June
6/21/15,1751,LAS,42,June
6/21/15,1753,MCO,1,June
6/21/15,1754,EWR,65,June
6/21/15,1914,IAH,13,June
6/21/15,1922,EWR,44,June
6/21/15,1925,IAD,43,June
6/21/15,1927,IAH,28,June
6/21/15,1928,ORD,39,June
6/21/15,1935,PDX,22,June
6/21/15,1937,IAH,45,June
6/21/15,1942,SAN,84,June
6/21/15,1944,EWR,2,June
6/21/15,1946,BOS,-2,June
6/21/15,1947,PHL,5,June
6/21/15,1950,CLE,85,June
6/21/15,1957,MCO,83,June
6/21/15,1960,LAX,6,June
6/21/15,1964,SEA,580,June
6/21/15,1975,FLL,97,June
6/21/15,2000,PHX,35,June
6/22/15,3,SAN,17,June
6/22/15,72,IAH,7,June
6/22/15,73,HNL,38,June
6/22/15,209,LAX,44,June
6/22/15,222,LAX,60,June
6/22/15,230,AUS,-9,June
6/22/15,255,DEN,52,June
6/22/15,256,AUS,-7,June
6/22/15,267,PHL,0,June
6/22/15,273,SEA,-2,June
6/22/15,294,STL,52,June
6/22/15,300,HNL,537,June
6/22/15,311,PHX,11,June
6/22/15,318,DEN,74,June
6/22/15,322,SEA,-5,June
6/22/15,325,BOS,-1,June
6/22/15,331,DEN,-2,June
6/22/15,349,EWR,0,June
6/22/15,354,IAH,-1,June
6/22/15,358,PDX,100,June
6/22/15,361,LIH,6,June
6/22/15,390,ORD,-5,June
6/22/15,391,SEA,8,June
6/22/15,392,LAS,-4,June
6/22/15,394,LAS,-4,June
6/22/15,408,IAD,15,June
6/22/15,427,OGG,26,June
6/22/15,438,ORD,46,June
6/22/15,444,BOS,-5,June
6/22/15,455,BOS,15,June
6/22/15,464,PDX,-1,June
6/22/15,468,PHX,-3,June
6/22/15,480,PIT,-9,June
6/22/15,489,ORD,123,June
6/22/15,500,IAD,44,June
6/22/15,502,JFK,5,June
6/22/15,522,PDX,0,June
6/22/15,560,DFW,83,June
6/22/15,568,EWR,-1,June
6/22/15,572,ORD,50,June
6/22/15,577,EWR,16,June
6/22/15,587,SNA,-8,June
6/22/15,595,PDX,-2,June
6/22/15,611,SEA,-2,June
6/22/15,624,ORD,-5,June
6/22/15,637,JFK,14,June
6/22/15,663,HNL,-1,June
6/22/15,671,DEN,-4,June
6/22/15,698,MCO,-2,June
6/22/15,704,JFK,-3,June
6/22/15,710,DEN,-2,June
6/22/15,726,EWR,-3,June
6/22/15,736,EWR,3,June
6/22/15,751,SEA,31,June
6/22/15,758,JFK,34,June
6/22/15,759,EWR,-6,June
6/22/15,760,JFK,9,June
6/22/15,816,LAX,-5,June
6/22/15,824,JFK,-8,June
6/22/15,864,BOS,5,June
6/22/15,868,IAH,-5,June
6/22/15,898,JFK,-1,June
6/22/15,1034,IAH,-1,June
6/22/15,1060,IAH,2,June
6/22/15,1062,MSP,59,June
6/22/15,1073,BOS,75,June
6/22/15,1074,ORD,9,June
6/22/15,1076,BOS,18,June
6/22/15,1087,BWI,0,June
6/22/15,1089,DEN,-4,June
6/22/15,1106,MCO,20,June
6/22/15,1111,EWR,-5,June
6/22/15,1118,EWR,5,June
6/22/15,1122,HNL,84,June
6/22/15,1124,LAS,-5,June
6/22/15,1132,DFW,41,June
6/22/15,1135,RDU,13,June
6/22/15,1136,LAX,1,June
6/22/15,1149,IAD,-3,June
6/22/15,1156,EWR,15,June
6/22/15,1185,EWR,5,June
6/22/15,1187,EWR,38,June
6/22/15,1197,IAH,6,June
6/22/15,1199,SEA,-5,June
6/22/15,1215,DEN,69,June
6/22/15,1232,LAX,-3,June
6/22/15,1247,SAN,23,June
6/22/15,1250,IAH,-3,June
6/22/15,1257,ANC,3,June
6/22/15,1263,ORD,0,June
6/22/15,1273,OGG,34,June
6/22/15,1401,SAN,12,June
6/22/15,1436,ORD,96,June
6/22/15,1440,IAD,-2,June
6/22/15,1449,LAS,-7,June
6/22/15,1497,SEA,44,June
6/22/15,1521,SEA,63,June
6/22/15,1526,DEN,4,June
6/22/15,1531,RDU,78,June
6/22/15,1547,ORD,0,June
6/22/15,1556,PDX,20,June
6/22/15,1563,ORD,0,June
6/22/15,1564,LAS,-6,June
6/22/15,1577,ORD,-5,June
6/22/15,1579,LAX,-6,June
6/22/15,1581,OGG,-8,June
6/22/15,1583,EWR,27,June
6/22/15,1586,ORD,5,June
6/22/15,1600,IAD,1,June
6/22/15,1602,ATL,34,June
6/22/15,1606,ORD,22,June
6/22/15,1614,LAS,-2,June
6/22/15,1616,SEA,28,June
6/22/15,1635,DEN,0,June
6/22/15,1645,IAD,6,June
6/22/15,1662,BOS,0,June
6/22/15,1668,ORD,0,June
6/22/15,1670,HNL,4,June
6/22/15,1671,SAN,1,June
6/22/15,1673,IAD,-5,June
6/22/15,1681,CLE,29,June
6/22/15,1683,EWR,17,June
6/22/15,1684,LIH,-1,June
6/22/15,1686,DCA,78,June
6/22/15,1692,EWR,-1,June
6/22/15,1710,LAX,1,June
6/22/15,1717,ORD,26,June
6/22/15,1721,KOA,-6,June
6/22/15,1723,KOA,-7,June
6/22/15,1725,OGG,44,June
6/22/15,1727,IND,-5,June
6/22/15,1728,ATL,55,June
6/22/15,1731,SEA,72,June
6/22/15,1742,LAS,30,June
6/22/15,1743,LAX,5,June
6/22/15,1748,AUS,45,June
6/22/15,1751,LAS,1,June
6/22/15,1753,MCO,10,June
6/22/15,1756,LAX,197,June
6/22/15,1900,SAN,-1,June
6/22/15,1912,SNA,-5,June
6/22/15,1914,IAH,-2,June
6/22/15,1922,EWR,-1,June
6/22/15,1925,IAD,5,June
6/22/15,1927,IAH,22,June
6/22/15,1937,IAH,-2,June
6/22/15,1939,IAD,4,June
6/22/15,1942,SAN,28,June
6/22/15,1946,BOS,-1,June
6/22/15,1947,PHL,34,June
6/22/15,1950,CLE,82,June
6/22/15,1957,IAD,10,June
6/22/15,1960,LAX,2,June
6/22/15,1964,SEA,0,June
6/22/15,1975,FLL,18,June
6/22/15,2000,PHX,-5,June
6/23/15,3,SAN,34,June
6/23/15,72,EWR,4,June
6/23/15,73,HNL,19,June
6/23/15,209,LAX,-3,June
6/23/15,222,LAX,-6,June
6/23/15,230,AUS,36,June
6/23/15,251,PDX,0,June
6/23/15,255,DEN,-4,June
6/23/15,256,AUS,-5,June
6/23/15,267,PHL,57,June
6/23/15,273,SEA,-8,June
6/23/15,294,STL,-6,June
6/23/15,300,HNL,6,June
6/23/15,309,IAD,-5,June
6/23/15,311,PHX,-5,June
6/23/15,318,DEN,-1,June
6/23/15,322,SEA,11,June
6/23/15,325,BOS,17,June
6/23/15,331,DEN,-3,June
6/23/15,349,EWR,198,June
6/23/15,351,SEA,-1,June
6/23/15,354,IAH,37,June
6/23/15,358,PDX,16,June
6/23/15,361,LIH,-5,June
6/23/15,390,ORD,-2,June
6/23/15,392,LAS,-9,June
6/23/15,394,LAS,99,June
6/23/15,408,IAD,-4,June
6/23/15,418,LAX,-1,June
6/23/15,427,OGG,10,June
6/23/15,444,BOS,0,June
6/23/15,455,BOS,49,June
6/23/15,464,PDX,23,June
6/23/15,468,PHX,-5,June
6/23/15,477,ORD,52,June
6/23/15,480,PIT,-8,June
6/23/15,489,ORD,81,June
6/23/15,502,JFK,40,June
6/23/15,522,PDX,14,June
6/23/15,568,EWR,-2,June
6/23/15,572,ORD,-8,June
6/23/15,577,EWR,-2,June
6/23/15,587,SNA,-2,June
6/23/15,611,SEA,-4,June
6/23/15,624,ORD,0,June
6/23/15,637,JFK,256,June
6/23/15,663,HNL,23,June
6/23/15,671,DEN,1,June
6/23/15,698,MCO,-2,June
6/23/15,704,JFK,-7,June
6/23/15,707,SNA,48,June
6/23/15,727,IAD,82,June
6/23/15,734,ORD,3,June
6/23/15,736,EWR,-3,June
6/23/15,751,SEA,-1,June
6/23/15,758,JFK,32,June
6/23/15,759,EWR,154,June
6/23/15,760,JFK,353,June
6/23/15,816,LAX,-3,June
6/23/15,824,JFK,128,June
6/23/15,864,BOS,-1,June
6/23/15,898,JFK,214,June
6/23/15,1029,DFW,-2,June
6/23/15,1034,IAH,4,June
6/23/15,1038,IAH,-3,June
6/23/15,1060,IAH,1,June
6/23/15,1062,MSP,61,June
6/23/15,1073,BOS,9,June
6/23/15,1074,ORD,10,June
6/23/15,1076,BOS,19,June
6/23/15,1087,BWI,94,June
6/23/15,1089,DEN,-3,June
6/23/15,1106,MCO,29,June
6/23/15,1111,EWR,0,June
6/23/15,1118,EWR,4,June
6/23/15,1120,IAH,-1,June
6/23/15,1121,DEN,-2,June
6/23/15,1122,HNL,43,June
6/23/15,1124,LAS,-2,June
6/23/15,1132,DFW,28,June
6/23/15,1135,RDU,8,June
6/23/15,1136,LAX,2,June
6/23/15,1142,ORD,2,June
6/23/15,1149,IAD,31,June
6/23/15,1156,EWR,1,June
6/23/15,1182,LAX,16,June
6/23/15,1185,EWR,2,June
6/23/15,1186,IAH,-1,June
6/23/15,1187,EWR,3,June
6/23/15,1197,IAH,-1,June
6/23/15,1199,SEA,-7,June
6/23/15,1215,DEN,28,June
6/23/15,1247,SAN,-3,June
6/23/15,1250,IAH,-4,June
6/23/15,1257,ANC,48,June
6/23/15,1263,ORD,5,June
6/23/15,1273,OGG,7,June
6/23/15,1401,SAN,-6,June
6/23/15,1440,IAD,-2,June
6/23/15,1449,LAS,-9,June
6/23/15,1456,EWR,10,June
6/23/15,1474,DEN,-4,June
6/23/15,1497,SEA,71,June
6/23/15,1531,RDU,64,June
6/23/15,1547,ORD,32,June
6/23/15,1556,PDX,6,June
6/23/15,1563,ORD,-1,June
6/23/15,1564,LAS,0,June
6/23/15,1579,LAX,1,June
6/23/15,1583,EWR,44,June
6/23/15,1586,ORD,-1,June
6/23/15,1600,IAD,0,June
6/23/15,1602,ATL,3,June
6/23/15,1606,ORD,430,June
6/23/15,1608,EWR,0,June
6/23/15,1614,LAS,-5,June
6/23/15,1635,DEN,48,June
6/23/15,1637,SEA,-4,June
6/23/15,1645,IAD,0,June
6/23/15,1662,BOS,37,June
6/23/15,1668,ORD,2,June
6/23/15,1670,HNL,152,June
6/23/15,1671,SAN,-3,June
6/23/15,1681,CLE,-2,June
6/23/15,1683,EWR,0,June
6/23/15,1684,LIH,5,June
6/23/15,1686,DCA,-2,June
6/23/15,1717,ORD,66,June
6/23/15,1721,KOA,270,June
6/23/15,1723,KOA,36,June
6/23/15,1725,OGG,4,June
6/23/15,1727,IND,-6,June
6/23/15,1728,ATL,6,June
6/23/15,1731,SEA,110,June
6/23/15,1742,LAS,17,June
6/23/15,1743,LAX,-6,June
6/23/15,1748,AUS,-3,June
6/23/15,1751,LAS,6,June
6/23/15,1753,MCO,-1,June
6/23/15,1756,LAX,86,June
6/23/15,1900,SAN,11,June
6/23/15,1914,IAH,6,June
6/23/15,1922,EWR,75,June
6/23/15,1925,IAD,16,June
6/23/15,1927,IAH,119,June
6/23/15,1937,IAH,1,June
6/23/15,1939,IAD,1,June
6/23/15,1942,SAN,7,June
6/23/15,1946,BOS,10,June
6/23/15,1947,PHL,33,June
6/23/15,1950,CLE,9,June
6/23/15,1960,LAX,4,June
6/23/15,1964,SEA,-4,June
6/23/15,1975,FLL,3,June
6/23/15,2000,PHX,114,June
6/24/15,3,SAN,1,June
6/24/15,73,HNL,3,June
6/24/15,209,LAX,18,June
6/24/15,230,AUS,23,June
6/24/15,255,DEN,1,June
6/24/15,256,AUS,33,June
6/24/15,267,PHL,-3,June
6/24/15,273,SEA,103,June
6/24/15,294,STL,60,June
6/24/15,300,HNL,42,June
6/24/15,309,IAD,145,June
6/24/15,311,PHX,-9,June
6/24/15,318,DEN,12,June
6/24/15,322,SEA,0,June
6/24/15,325,BOS,-5,June
6/24/15,331,DEN,-5,June
6/24/15,349,EWR,98,June
6/24/15,354,IAH,-2,June
6/24/15,358,PDX,1,June
6/24/15,361,LIH,-2,June
6/24/15,362,PIT,-5,June
6/24/15,367,ORD,21,June
6/24/15,390,ORD,52,June
6/24/15,392,LAS,-3,June
6/24/15,394,LAS,-3,June
6/24/15,408,IAD,0,June
6/24/15,427,OGG,-5,June
6/24/15,444,BOS,0,June
6/24/15,464,PDX,-3,June
6/24/15,468,PHX,-2,June
6/24/15,477,ORD,13,June
6/24/15,489,ORD,9,June
6/24/15,500,ORD,17,June
6/24/15,502,JFK,-2,June
6/24/15,516,IAD,-2,June
6/24/15,522,PDX,55,June
6/24/15,560,DFW,-5,June
6/24/15,568,EWR,-4,June
6/24/15,569,IAH,57,June
6/24/15,572,ORD,3,June
6/24/15,577,EWR,-8,June
6/24/15,587,SNA,-5,June
6/24/15,595,PDX,225,June
6/24/15,611,SEA,33,June
6/24/15,620,ORD,2,June
6/24/15,624,ORD,9,June
6/24/15,637,JFK,2,June
6/24/15,663,HNL,2,June
6/24/15,671,DEN,5,June
6/24/15,698,ORD,0,June
6/24/15,704,JFK,-1,June
6/24/15,727,IAD,-3,June
6/24/15,734,ORD,-3,June
6/24/15,736,EWR,0,June
6/24/15,751,SEA,74,June
6/24/15,756,DEN,3,June
6/24/15,758,JFK,-2,June
6/24/15,759,EWR,38,June
6/24/15,760,JFK,-4,June
6/24/15,816,LAX,17,June
6/24/15,824,JFK,-2,June
6/24/15,864,BOS,25,June
6/24/15,894,SAN,3,June
6/24/15,898,JFK,-4,June
6/24/15,1004,LAX,5,June
6/24/15,1038,IAH,0,June
6/24/15,1060,IAH,-8,June
6/24/15,1062,MSP,0,June
6/24/15,1073,BOS,47,June
6/24/15,1074,ORD,5,June
6/24/15,1076,BOS,4,June
6/24/15,1087,BWI,-1,June
6/24/15,1106,MCO,25,June
6/24/15,1111,EWR,-4,June
6/24/15,1118,EWR,0,June
6/24/15,1122,HNL,0,June
6/24/15,1124,LAS,-3,June
6/24/15,1132,DFW,31,June
6/24/15,1135,RDU,12,June
6/24/15,1136,LAX,-5,June
6/24/15,1149,IAD,60,June
6/24/15,1156,EWR,-1,June
6/24/15,1185,EWR,83,June
6/24/15,1187,EWR,2,June
6/24/15,1192,LAX,-3,June
6/24/15,1197,IAH,-8,June
6/24/15,1199,SEA,1,June
6/24/15,1215,DEN,5,June
6/24/15,1216,IAH,-1,June
6/24/15,1247,SAN,6,June
6/24/15,1250,IAH,-2,June
6/24/15,1257,ANC,81,June
6/24/15,1263,BOS,0,June
6/24/15,1273,OGG,18,June
6/24/15,1284,LAX,-6,June
6/24/15,1401,SAN,14,June
6/24/15,1449,LAS,0,June
6/24/15,1456,EWR,19,June
6/24/15,1474,DEN,-4,June
6/24/15,1497,SEA,47,June
6/24/15,1521,SEA,-6,June
6/24/15,1526,DEN,11,June
6/24/15,1531,RDU,42,June
6/24/15,1556,PDX,9,June
6/24/15,1563,ORD,5,June
6/24/15,1564,LAS,8,June
6/24/15,1579,LAX,82,June
6/24/15,1583,EWR,5,June
6/24/15,1586,ORD,50,June
6/24/15,1600,IAD,15,June
6/24/15,1602,ATL,5,June
6/24/15,1606,ORD,118,June
6/24/15,1608,EWR,13,June
6/24/15,1614,LAS,-2,June
6/24/15,1616,SEA,16,June
6/24/15,1635,DEN,6,June
6/24/15,1637,SEA,15,June
6/24/15,1645,IAD,10,June
6/24/15,1662,BOS,4,June
6/24/15,1670,HNL,-5,June
6/24/15,1673,IAD,17,June
6/24/15,1681,CLE,-4,June
6/24/15,1683,EWR,0,June
6/24/15,1684,LIH,27,June
6/24/15,1686,DCA,-1,June
6/24/15,1692,EWR,4,June
6/24/15,1710,LAX,-2,June
6/24/15,1717,ORD,3,June
6/24/15,1721,KOA,-5,June
6/24/15,1723,KOA,69,June
6/24/15,1725,OGG,12,June
6/24/15,1727,IND,7,June
6/24/15,1728,ATL,3,June
6/24/15,1731,SEA,44,June
6/24/15,1742,LAS,12,June
6/24/15,1743,LAX,-5,June
6/24/15,1748,AUS,10,June
6/24/15,1751,LAS,-3,June
6/24/15,1753,MCO,4,June
6/24/15,1900,SAN,2,June
6/24/15,1912,SNA,148,June
6/24/15,1914,IAH,18,June
6/24/15,1922,EWR,0,June
6/24/15,1925,IAD,10,June
6/24/15,1927,IAH,12,June
6/24/15,1928,ORD,188,June
6/24/15,1937,IAH,10,June
6/24/15,1939,IAD,1,June
6/24/15,1942,SAN,102,June
6/24/15,1946,BOS,-2,June
6/24/15,1947,PHL,11,June
6/24/15,1950,CLE,21,June
6/24/15,1957,MCO,7,June
6/24/15,1960,LAX,39,June
6/24/15,1964,SEA,0,June
6/24/15,1975,FLL,5,June
6/24/15,2000,PHX,7,June
6/25/15,72,EWR,-2,June
6/25/15,73,HNL,10,June
6/25/15,209,LAX,32,June
6/25/15,222,LAX,-2,June
6/25/15,230,AUS,-5,June
6/25/15,251,PDX,-2,June
6/25/15,255,DEN,3,June
6/25/15,256,AUS,78,June
6/25/15,267,PHL,26,June
6/25/15,273,SEA,-6,June
6/25/15,294,STL,94,June
6/25/15,300,HNL,2,June
6/25/15,309,IAD,15,June
6/25/15,311,PHX,32,June
6/25/15,318,DEN,-4,June
6/25/15,322,SEA,19,June
6/25/15,325,BOS,37,June
6/25/15,331,DEN,-7,June
6/25/15,349,EWR,-6,June
6/25/15,351,SEA,25,June
6/25/15,354,IAH,-3,June
6/25/15,358,PDX,-4,June
6/25/15,361,LIH,33,June
6/25/15,390,ORD,1,June
6/25/15,392,LAS,-7,June
6/25/15,394,LAS,1,June
6/25/15,408,IAD,0,June
6/25/15,427,OGG,-5,June
6/25/15,444,BOS,0,June
6/25/15,455,BOS,-1,June
6/25/15,464,PDX,-8,June
6/25/15,468,PHX,79,June
6/25/15,477,ORD,1,June
6/25/15,480,PIT,-7,June
6/25/15,489,ORD,0,June
6/25/15,500,ORD,0,June
6/25/15,502,JFK,1,June
6/25/15,522,PDX,31,June
6/25/15,560,DFW,-5,June
6/25/15,568,EWR,-6,June
6/25/15,572,ORD,15,June
6/25/15,577,EWR,0,June
6/25/15,587,SNA,-8,June
6/25/15,611,SEA,-5,June
6/25/15,620,ORD,-4,June
6/25/15,624,ORD,6,June
6/25/15,637,JFK,275,June
6/25/15,663,HNL,-2,June
6/25/15,671,DEN,89,June
6/25/15,698,MCO,222,June
6/25/15,704,JFK,-3,June
6/25/15,718,IAH,-6,June
6/25/15,727,IAD,0,June
6/25/15,734,ORD,-4,June
6/25/15,736,EWR,-3,June
6/25/15,751,SEA,-5,June
6/25/15,758,JFK,-1,June
6/25/15,760,JFK,40,June
6/25/15,816,LAX,-4,June
6/25/15,824,JFK,58,June
6/25/15,864,BOS,157,June
6/25/15,898,JFK,2,June
6/25/15,1034,IAH,-7,June
6/25/15,1060,IAH,-2,June
6/25/15,1062,MSP,-1,June
6/25/15,1073,BOS,44,June
6/25/15,1074,ORD,-6,June
6/25/15,1076,EWR,59,June
6/25/15,1087,BWI,3,June
6/25/15,1089,DEN,-6,June
6/25/15,1106,MCO,1,June
6/25/15,1111,EWR,-4,June
6/25/15,1118,EWR,42,June
6/25/15,1120,IAH,-3,June
6/25/15,1122,HNL,2,June
6/25/15,1124,LAS,49,June
